name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,vat,quantity,min_stock,published
Paper Cups 50 pcs,أكواب ورق ٥٠ حبة,BAQ-0618,,Paper & Tissue,pkt,,0.00,0.00,default,0,0,no
Plastic Cups 50 pcs,أكواب بلاستيك ٥٠ حبة,BAQ-0619,,Paper & Tissue,pkt,,0.00,0.00,default,0,0,no
Plastic Plates 25 pcs,أطباق بلاستيك ٢٥ حبة,BAQ-0620,,Paper & Tissue,pkt,,0.00,0.00,default,0,0,no
Paper Plates 25 pcs,أطباق ورق ٢٥ حبة,BAQ-0621,,Paper & Tissue,pkt,,0.00,0.00,default,0,0,no
Plastic Spoons 50 pcs,ملاعق بلاستيك ٥٠ حبة,BAQ-0622,,Paper & Tissue,pkt,,0.00,0.00,default,0,0,no
Garbage Bags Small 50 pcs,أكياس نفايات صغيرة ٥٠ كيس,BAQ-0623,,Paper & Tissue,roll,,0.00,0.00,default,0,0,no
AA Batteries 4 pcs,بطاريات AA ٤ حبات,BAQ-0624,,Household,pkt,,0.00,0.00,default,0,0,no
AAA Batteries 4 pcs,بطاريات AAA ٤ حبات,BAQ-0625,,Household,pkt,,0.00,0.00,default,0,0,no
Disposable Lighter,ولاعة,BAQ-0626,,Household,pcs,,0.00,0.00,default,0,0,no
Matches 10 boxes,عيدان ثقاب ١٠ علب,BAQ-0627,,Household,box,,0.00,0.00,default,0,0,no
LED Bulb 9W,لمبة LED ٩ واط,BAQ-0628,,Household,pcs,,0.00,0.00,default,0,0,no
Duct Tape,شريط لاصق عريض,BAQ-0629,,Household,roll,,0.00,0.00,default,0,0,no
Super Glue,صمغ قوي,BAQ-0630,,Household,pcs,,0.00,0.00,default,0,0,no
Candles 6 pcs,شموع ٦ حبات,BAQ-0631,,Household,pkt,,0.00,0.00,default,0,0,no
Incense Bakhoor,بخور,BAQ-0632,,Household,pkt,,0.00,0.00,default,0,0,no
Charcoal 3kg,فحم ٣ كجم,BAQ-0633,,Household,bag,,0.00,0.00,default,0,0,no
Broom,مكنسة,BAQ-0634,,Household,pcs,,0.00,0.00,default,0,0,no
Mop,ممسحة,BAQ-0635,,Household,pcs,,0.00,0.00,default,0,0,no
Mosquito Coil,مبيد ناموس لولبي,BAQ-0636,,Household,box,,0.00,0.00,default,0,0,no
